"COU","POL","VAR","YEA","Unit Code","PowerCode Code","Reference Period Code","Value","Flag Codes"
"FRA","GHG","GHG_GDP","2002","KG_1000USD","3",,0.261,
"FRA","GHG","GHG_GDP","2003","KG_1000USD","3",,0.261,
"FRA","GHG","GHG_GDP","2004","KG_1000USD","3",,0.253,
"FRA","GHG","GHG_GDP","2005","KG_1000USD","3",,0.25,
"FRA","GHG","GHG_GDP","2006","KG_1000USD","3",,0.238,
"FRA","GHG","GHG_GDP","2007","KG_1000USD","3",,0.228,
"FRA","GHG","GHG_GDP","2008","KG_1000USD","3",,0.225,
"FRA","GHG","GHG_GDP","2009","KG_1000USD","3",,0.223,
"FRA","GHG","GHG_GDP","2010","KG_1000USD","3",,0.222,
"FRA","GHG","GHG_GDP","2011","KG_1000USD","3",,0.206,
"FRA","GHG","GHG_GDP","2012","KG_1000USD","3",,0.205,
"FRA","GHG","GHG_GDP","2013","KG_1000USD","3",,0.204,
"FRA","GHG","GHG_GDP","2014","KG_1000USD","3",,0.19,
"FRA","GHG","GHG_GDP","2015","KG_1000USD","3",,0.19,
"FRA","GHG","GHG_GDP","2016","KG_1000USD","3",,0.188,
"FRA","GHG","GHG_GDP","2017","KG_1000USD","3",,0.185,
"DEU","GHG","GHG_GDP","1990","KG_1000USD","3",,0.519,
"DEU","GHG","GHG_GDP","1991","KG_1000USD","3",,0.475,
"DEU","GHG","GHG_GDP","1992","KG_1000USD","3",,0.447,
"DEU","GHG","GHG_GDP","1993","KG_1000USD","3",,0.448,
"DEU","GHG","GHG_GDP","1994","KG_1000USD","3",,0.43,
"DEU","GHG","GHG_GDP","1995","KG_1000USD","3",,0.422,
"DEU","GHG","GHG_GDP","1996","KG_1000USD","3",,0.425,
"DEU","GHG","GHG_GDP","1997","KG_1000USD","3",,0.404,
"DEU","GHG","GHG_GDP","1998","KG_1000USD","3",,0.387,
"DEU","GHG","GHG_GDP","1999","KG_1000USD","3",,0.368,
"DEU","GHG","GHG_GDP","2000","KG_1000USD","3",,0.357,
"DEU","GHG","GHG_GDP","2001","KG_1000USD","3",,0.356,
"DEU","GHG","GHG_GDP","2002","KG_1000USD","3",,0.349,
"DEU","GHG","GHG_GDP","2003","KG_1000USD","3",,0.35,
"DEU","GHG","GHG_GDP","2004","KG_1000USD","3",,0.341,
"DEU","GHG","GHG_GDP","2005","KG_1000USD","3",,0.33,
"DEU","GHG","GHG_GDP","2006","KG_1000USD","3",,0.32,
"DEU","GHG","GHG_GDP","2007","KG_1000USD","3",,0.302,
"DEU","GHG","GHG_GDP","2008","KG_1000USD","3",,0.299,
"DEU","GHG","GHG_GDP","2009","KG_1000USD","3",,0.295,
"DEU","GHG","GHG_GDP","2010","KG_1000USD","3",,0.294,
"DEU","GHG","GHG_GDP","2011","KG_1000USD","3",,0.277,
"DEU","GHG","GHG_GDP","2012","KG_1000USD","3",,0.277,
"DEU","GHG","GHG_GDP","2013","KG_1000USD","3",,0.281,
"DEU","GHG","GHG_GDP","2014","KG_1000USD","3",,0.264,
"DEU","GHG","GHG_GDP","2015","KG_1000USD","3",,0.26,
"DEU","GHG","GHG_GDP","2016","KG_1000USD","3",,0.256,
"DEU","GHG","GHG_GDP","2017","KG_1000USD","3",,0.249,
"GRC","GHG","GHG_GDP","1990","KG_1000USD","3",,0.499,
"GRC","GHG","GHG_GDP","1991","KG_1000USD","3",,0.484,
"GRC","GHG","GHG_GDP","1992","KG_1000USD","3",,0.487,
"GRC","GHG","GHG_GDP","1993","KG_1000USD","3",,0.493,
"GRC","GHG","GHG_GDP","1994","KG_1000USD","3",,0.496,
"GRC","GHG","GHG_GDP","1995","KG_1000USD","3",,0.496,
"GRC","GHG","GHG_GDP","1996","KG_1000USD","3",,0.496,
"GRC","GHG","GHG_GDP","1997","KG_1000USD","3",,0.496,
"GRC","GHG","GHG_GDP","1998","KG_1000USD","3",,0.5,
"GRC","GHG","GHG_GDP","1999","KG_1000USD","3",,0.486,
"GRC","GHG","GHG_GDP","2000","KG_1000USD","3",,0.48,
"GRC","GHG","GHG_GDP","2001","KG_1000USD","3",,0.465,
"GRC","GHG","GHG_GDP","2002","KG_1000USD","3",,0.448,
"GRC","GHG","GHG_GDP","2003","KG_1000USD","3",,0.435,
"GRC","GHG","GHG_GDP","2004","KG_1000USD","3",,0.417,
"GRC","GHG","GHG_GDP","2005","KG_1000USD","3",,0.428,
"GRC","GHG","GHG_GDP","2006","KG_1000USD","3",,0.394,
"GRC","GHG","GHG_GDP","2007","KG_1000USD","3",,0.389,
"GRC","GHG","GHG_GDP","2008","KG_1000USD","3",,0.381,
"GRC","GHG","GHG_GDP","2009","KG_1000USD","3",,0.376,
"GRC","GHG","GHG_GDP","2010","KG_1000USD","3",,0.378,
"GRC","GHG","GHG_GDP","2011","KG_1000USD","3",,0.406,
"GRC","GHG","GHG_GDP","2012","KG_1000USD","3",,0.425,
"GRC","GHG","GHG_GDP","2013","KG_1000USD","3",,0.402,
"GRC","GHG","GHG_GDP","2014","KG_1000USD","3",,0.386,
"GRC","GHG","GHG_GDP","2015","KG_1000USD","3",,0.373,
"GRC","GHG","GHG_GDP","2016","KG_1000USD","3",,0.359,
"GRC","GHG","GHG_GDP","2017","KG_1000USD","3",,0.368,
"HUN","GHG","GHG_GDP","1990","KG_1000USD","3",,0.598,
"HUN","GHG","GHG_GDP","1991","KG_1000USD","3",,0.576,
"HUN","GHG","GHG_GDP","1992","KG_1000USD","3",,0.526,
"HUN","GHG","GHG_GDP","1993","KG_1000USD","3",,0.535,
"HUN","GHG","GHG_GDP","1994","KG_1000USD","3",,0.512,
"HUN","GHG","GHG_GDP","1995","KG_1000USD","3",,0.495,
"HUN","GHG","GHG_GDP","1996","KG_1000USD","3",,0.51,
"HUN","GHG","GHG_GDP","1997","KG_1000USD","3",,0.484,
"HUN","GHG","GHG_GDP","1998","KG_1000USD","3",,0.462,
"HUN","GHG","GHG_GDP","1999","KG_1000USD","3",,0.45,
"HUN","GHG","GHG_GDP","2000","KG_1000USD","3",,0.415,
"HUN","GHG","GHG_GDP","2001","KG_1000USD","3",,0.411,
"HUN","GHG","GHG_GDP","2002","KG_1000USD","3",,0.385,
"HUN","GHG","GHG_GDP","2003","KG_1000USD","3",,0.386,
"HUN","GHG","GHG_GDP","2004","KG_1000USD","3",,0.362,
"HUN","GHG","GHG_GDP","2005","KG_1000USD","3",,0.346,
"HUN","GHG","GHG_GDP","2006","KG_1000USD","3",,0.328,
"HUN","GHG","GHG_GDP","2007","KG_1000USD","3",,0.319,
"HUN","GHG","GHG_GDP","2008","KG_1000USD","3",,0.308,
"HUN","GHG","GHG_GDP","2009","KG_1000USD","3",,0.302,
"HUN","GHG","GHG_GDP","2010","KG_1000USD","3",,0.302,
"HUN","GHG","GHG_GDP","2011","KG_1000USD","3",,0.289,
"HUN","GHG","GHG_GDP","2012","KG_1000USD","3",,0.277,
"HUN","GHG","GHG_GDP","2013","KG_1000USD","3",,0.258,
"HUN","GHG","GHG_GDP","2014","KG_1000USD","3",,0.251,
"HUN","GHG","GHG_GDP","2015","KG_1000USD","3",,0.256,
"HUN","GHG","GHG_GDP","2016","KG_1000USD","3",,0.252,
"HUN","GHG","GHG_GDP","2017","KG_1000USD","3",,0.252,
"ISL","GHG","GHG_GDP","1990","KG_1000USD","3",,0.494,
"ISL","GHG","GHG_GDP","1991","KG_1000USD","3",,0.466,
"ISL","GHG","GHG_GDP","1992","KG_1000USD","3",,0.469,
"ISL","GHG","GHG_GDP","1993","KG_1000USD","3",,0.475,
"ISL","GHG","GHG_GDP","1994","KG_1000USD","3",,0.448,
"ISL","GHG","GHG_GDP","1995","KG_1000USD","3",,0.465,
"ISL","GHG","GHG_GDP","1996","KG_1000USD","3",,0.45,
"ISL","GHG","GHG_GDP","1997","KG_1000USD","3",,0.44,
"ISL","GHG","GHG_GDP","1998","KG_1000USD","3",,0.429,
"ISL","GHG","GHG_GDP","1999","KG_1000USD","3",,0.436,
"ISL","GHG","GHG_GDP","2000","KG_1000USD","3",,0.417,
"ISL","GHG","GHG_GDP","2001","KG_1000USD","3",,0.391,
"ISL","GHG","GHG_GDP","2002","KG_1000USD","3",,0.395,
"ISL","GHG","GHG_GDP","2003","KG_1000USD","3",,0.384,
"ISL","GHG","GHG_GDP","2004","KG_1000USD","3",,0.365,
"ISL","GHG","GHG_GDP","2005","KG_1000USD","3",,0.331,
"ISL","GHG","GHG_GDP","2006","KG_1000USD","3",,0.363,
"ISL","GHG","GHG_GDP","2007","KG_1000USD","3",,0.354,
"ISL","GHG","GHG_GDP","2008","KG_1000USD","3",,0.375,
"ISL","GHG","GHG_GDP","2009","KG_1000USD","3",,0.379,
"ISL","GHG","GHG_GDP","2010","KG_1000USD","3",,0.385,
"ISL","GHG","GHG_GDP","2011","KG_1000USD","3",,0.357,
"ISL","GHG","GHG_GDP","2012","KG_1000USD","3",,0.354,
"ISL","GHG","GHG_GDP","2013","KG_1000USD","3",,0.34,
"ISL","GHG","GHG_GDP","2014","KG_1000USD","3",,0.336,
"ISL","GHG","GHG_GDP","2015","KG_1000USD","3",,0.327,
"ISL","GHG","GHG_GDP","2016","KG_1000USD","3",,0.3,
"ISL","GHG","GHG_GDP","2017","KG_1000USD","3",,0.295,
"IRL","GHG","GHG_GDP","1990","KG_1000USD","3",,0.732,
"IRL","GHG","GHG_GDP","1991","KG_1000USD","3",,0.727,
"IRL","GHG","GHG_GDP","1992","KG_1000USD","3",,0.702,
"IRL","GHG","GHG_GDP","1993","KG_1000USD","3",,0.688,
"IRL","GHG","GHG_GDP","1994","KG_1000USD","3",,0.666,
"IRL","GHG","GHG_GDP","1995","KG_1000USD","3",,0.623,
"IRL","GHG","GHG_GDP","1996","KG_1000USD","3",,0.599,
"IRL","GHG","GHG_GDP","1997","KG_1000USD","3",,0.552,
"IRL","GHG","GHG_GDP","1998","KG_1000USD","3",,0.529,
"IRL","GHG","GHG_GDP","1999","KG_1000USD","3",,0.487,
"IRL","GHG","GHG_GDP","2000","KG_1000USD","3",,0.459,
"IRL","GHG","GHG_GDP","2001","KG_1000USD","3",,0.449,
"IRL","GHG","GHG_GDP","2002","KG_1000USD","3",,0.411,
"IRL","GHG","GHG_GDP","2003","KG_1000USD","3",,0.401,
"IRL","GHG","GHG_GDP","2004","KG_1000USD","3",,0.372,
"IRL","GHG","GHG_GDP","2005","KG_1000USD","3",,0.36,
"IRL","GHG","GHG_GDP","2006","KG_1000USD","3",,0.34,
"IRL","GHG","GHG_GDP","2007","KG_1000USD","3",,0.319,
"IRL","GHG","GHG_GDP","2008","KG_1000USD","3",,0.33,
"IRL","GHG","GHG_GDP","2009","KG_1000USD","3",,0.318,
"IRL","GHG","GHG_GDP","2010","KG_1000USD","3",,0.31,
"IRL","GHG","GHG_GDP","2011","KG_1000USD","3",,0.278,
"IRL","GHG","GHG_GDP","2012","KG_1000USD","3",,0.281,
"IRL","GHG","GHG_GDP","2013","KG_1000USD","3",,0.276,
"IRL","GHG","GHG_GDP","2014","KG_1000USD","3",,0.252,
"IRL","GHG","GHG_GDP","2015","KG_1000USD","3",,0.209,
"IRL","GHG","GHG_GDP","2016","KG_1000USD","3",,0.206,
"IRL","GHG","GHG_GDP","2017","KG_1000USD","3",,0.191,
"ITA","GHG","GHG_GDP","1990","KG_1000USD","3",,0.303,
"ITA","GHG","GHG_GDP","1991","KG_1000USD","3",,0.299,
"ITA","GHG","GHG_GDP","1992","KG_1000USD","3",,0.295,
"ITA","GHG","GHG_GDP","1993","KG_1000USD","3",,0.294,
"ITA","GHG","GHG_GDP","1994","KG_1000USD","3",,0.284,
"ITA","GHG","GHG_GDP","1995","KG_1000USD","3",,0.292,
"ITA","GHG","GHG_GDP","1996","KG_1000USD","3",,0.285,
"ITA","GHG","GHG_GDP","1997","KG_1000USD","3",,0.283,
"ITA","GHG","GHG_GDP","1998","KG_1000USD","3",,0.284,
"ITA","GHG","GHG_GDP","1999","KG_1000USD","3",,0.283,
"ITA","GHG","GHG_GDP","2000","KG_1000USD","3",,0.275,
"ITA","GHG","GHG_GDP","2001","KG_1000USD","3",,0.274,
"ITA","GHG","GHG_GDP","2002","KG_1000USD","3",,0.273,
"ITA","GHG","GHG_GDP","2003","KG_1000USD","3",,0.28,
"ITA","GHG","GHG_GDP","2004","KG_1000USD","3",,0.278,
"ITA","GHG","GHG_GDP","2005","KG_1000USD","3",,0.275,
"ITA","GHG","GHG_GDP","2006","KG_1000USD","3",,0.265,
"ITA","GHG","GHG_GDP","2007","KG_1000USD","3",,0.257,
"ITA","GHG","GHG_GDP","2008","KG_1000USD","3",,0.254,
"ITA","GHG","GHG_GDP","2009","KG_1000USD","3",,0.243,
"ITA","GHG","GHG_GDP","2010","KG_1000USD","3",,0.244,
"ITA","GHG","GHG_GDP","2011","KG_1000USD","3",,0.236,
"ITA","GHG","GHG_GDP","2012","KG_1000USD","3",,0.233,
"ITA","GHG","GHG_GDP","2013","KG_1000USD","3",,0.222,
"ITA","GHG","GHG_GDP","2014","KG_1000USD","3",,0.214,
"ITA","GHG","GHG_GDP","2015","KG_1000USD","3",,0.216,
"ITA","GHG","GHG_GDP","2016","KG_1000USD","3",,0.212,
"ITA","GHG","GHG_GDP","2017","KG_1000USD","3",,0.207,
"JPN","GHG","GHG_GDP","1990","KG_1000USD","3",,0.343,
"JPN","GHG","GHG_GDP","1991","KG_1000USD","3",,0.336,
"JPN","GHG","GHG_GDP","1992","KG_1000USD","3",,0.336,
"JPN","GHG","GHG_GDP","1993","KG_1000USD","3",,0.336,
"JPN","GHG","GHG_GDP","1994","KG_1000USD","3",,0.349,
"JPN","GHG","GHG_GDP","1995","KG_1000USD","3",,0.345,
"JPN","GHG","GHG_GDP","1996","KG_1000USD","3",,0.338,
"JPN","GHG","GHG_GDP","1997","KG_1000USD","3",,0.333,
"JPN","GHG","GHG_GDP","1998","KG_1000USD","3",,0.325,
"JPN","GHG","GHG_GDP","1999","KG_1000USD","3",,0.331,
"JPN","GHG","GHG_GDP","2000","KG_1000USD","3",,0.327,
"JPN","GHG","GHG_GDP","2001","KG_1000USD","3",,0.32,
"JPN","GHG","GHG_GDP","2002","KG_1000USD","3",,0.325,
"JPN","GHG","GHG_GDP","2003","KG_1000USD","3",,0.321,
"JPN","GHG","GHG_GDP","2004","KG_1000USD","3",,0.313,
"JPN","GHG","GHG_GDP","2005","KG_1000USD","3",,0.309,
"JPN","GHG","GHG_GDP","2006","KG_1000USD","3",,0.3,
"JPN","GHG","GHG_GDP","2007","KG_1000USD","3",,0.303,
"JPN","GHG","GHG_GDP","2008","KG_1000USD","3",,0.291,
"JPN","GHG","GHG_GDP","2009","KG_1000USD","3",,0.29,
"JPN","GHG","GHG_GDP","2010","KG_1000USD","3",,0.291,
"JPN","GHG","GHG_GDP","2011","KG_1000USD","3",,0.302,
"JPN","GHG","GHG_GDP","2012","KG_1000USD","3",,0.307,
"JPN","GHG","GHG_GDP","2013","KG_1000USD","3",,0.304,
"JPN","GHG","GHG_GDP","2014","KG_1000USD","3",,0.292,
"JPN","GHG","GHG_GDP","2015","KG_1000USD","3",,0.28,
"JPN","GHG","GHG_GDP","2016","KG_1000USD","3",,0.274,
"JPN","GHG","GHG_GDP","2017","KG_1000USD","3",,0.266,
"KOR","GHG","GHG_GDP","1990","KG_1000USD","3",,0.587,
"KOR","GHG","GHG_GDP","1991","KG_1000USD","3",,0.574,
"KOR","GHG","GHG_GDP","1992","KG_1000USD","3",,0.587,
"KOR","GHG","GHG_GDP","1993","KG_1000USD","3",,0.606,
"KOR","GHG","GHG_GDP","1994","KG_1000USD","3",,0.592,
"KOR","GHG","GHG_GDP","1995","KG_1000USD","3",,0.585,
"KOR","GHG","GHG_GDP","1996","KG_1000USD","3",,0.586,
"KOR","GHG","GHG_GDP","1997","KG_1000USD","3",,0.588,
"KOR","GHG","GHG_GDP","1998","KG_1000USD","3",,0.534,
"KOR","GHG","GHG_GDP","1999","KG_1000USD","3",,0.523,
"KOR","GHG","GHG_GDP","2000","KG_1000USD","3",,0.514,
"KOR","GHG","GHG_GDP","2001","KG_1000USD","3",,0.504,
"KOR","GHG","GHG_GDP","2002","KG_1000USD","3",,0.489,
"KOR","GHG","GHG_GDP","2003","KG_1000USD","3",,0.484,
"KOR","GHG","GHG_GDP","2004","KG_1000USD","3",,0.469,
"KOR","GHG","GHG_GDP","2005","KG_1000USD","3",,0.455,
"KOR","GHG","GHG_GDP","2006","KG_1000USD","3",,0.436,
"KOR","GHG","GHG_GDP","2007","KG_1000USD","3",,0.425,
"KOR","GHG","GHG_GDP","2008","KG_1000USD","3",,0.422,
"KOR","GHG","GHG_GDP","2009","KG_1000USD","3",,0.423,
"KOR","GHG","GHG_GDP","2010","KG_1000USD","3",,0.437,
"KOR","GHG","GHG_GDP","2011","KG_1000USD","3",,0.438,
"KOR","GHG","GHG_GDP","2012","KG_1000USD","3",,0.431,
"KOR","GHG","GHG_GDP","2013","KG_1000USD","3",,0.424,
"KOR","GHG","GHG_GDP","2014","KG_1000USD","3",,0.407,
"KOR","GHG","GHG_GDP","2015","KG_1000USD","3",,0.397,
"KOR","GHG","GHG_GDP","2016","KG_1000USD","3",,0.387,
"LUX","GHG","GHG_GDP","1990","KG_1000USD","3",,0.648,
"LUX","GHG","GHG_GDP","1991","KG_1000USD","3",,0.627,
"LUX","GHG","GHG_GDP","1992","KG_1000USD","3",,0.603,
"LUX","GHG","GHG_GDP","1993","KG_1000USD","3",,0.586,
"LUX","GHG","GHG_GDP","1994","KG_1000USD","3",,0.529,
"LUX","GHG","GHG_GDP","1995","KG_1000USD","3",,0.405,
"LUX","GHG","GHG_GDP","1996","KG_1000USD","3",,0.402,
"LUX","GHG","GHG_GDP","1997","KG_1000USD","3",,0.356,
"LUX","GHG","GHG_GDP","1998","KG_1000USD","3",,0.305,
"LUX","GHG","GHG_GDP","1999","KG_1000USD","3",,0.296,
"LUX","GHG","GHG_GDP","2000","KG_1000USD","3",,0.291,
"LUX","GHG","GHG_GDP","2001","KG_1000USD","3",,0.298,
"LUX","GHG","GHG_GDP","2002","KG_1000USD","3",,0.309,
"LUX","GHG","GHG_GDP","2003","KG_1000USD","3",,0.316,
"LUX","GHG","GHG_GDP","2004","KG_1000USD","3",,0.343,
"LUX","GHG","GHG_GDP","2005","KG_1000USD","3",,0.339,
"LUX","GHG","GHG_GDP","2006","KG_1000USD","3",,0.318,
"LUX","GHG","GHG_GDP","2007","KG_1000USD","3",,0.28,
"LUX","GHG","GHG_GDP","2008","KG_1000USD","3",,0.281,
"LUX","GHG","GHG_GDP","2009","KG_1000USD","3",,0.28,
"LUX","GHG","GHG_GDP","2010","KG_1000USD","3",,0.281,
"LUX","GHG","GHG_GDP","2011","KG_1000USD","3",,0.271,
"LUX","GHG","GHG_GDP","2012","KG_1000USD","3",,0.266,
"LUX","GHG","GHG_GDP","2013","KG_1000USD","3",,0.244,
"LUX","GHG","GHG_GDP","2014","KG_1000USD","3",,0.225,
"LUX","GHG","GHG_GDP","2015","KG_1000USD","3",,0.207,
"LUX","GHG","GHG_GDP","2016","KG_1000USD","3",,0.197,
"LUX","GHG","GHG_GDP","2017","KG_1000USD","3",,0.198,
"MEX","GHG","GHG_GDP","1990","KG_1000USD","3",,0.42,
"MEX","GHG","GHG_GDP","1991","KG_1000USD","3",,0.411,
"MEX","GHG","GHG_GDP","1992","KG_1000USD","3",,0.398,
"MEX","GHG","GHG_GDP","1993","KG_1000USD","3",,0.387,
"MEX","GHG","GHG_GDP","1994","KG_1000USD","3",,0.388,
"MEX","GHG","GHG_GDP","1995","KG_1000USD","3",,0.405,
"MEX","GHG","GHG_GDP","1996","KG_1000USD","3",,0.397,
"MEX","GHG","GHG_GDP","1997","KG_1000USD","3",,0.39,
"MEX","GHG","GHG_GDP","1998","KG_1000USD","3",,0.389,
"MEX","GHG","GHG_GDP","1999","KG_1000USD","3",,0.369,
"MEX","GHG","GHG_GDP","2000","KG_1000USD","3",,0.362,
"MEX","GHG","GHG_GDP","2001","KG_1000USD","3",,0.358,
"MEX","GHG","GHG_GDP","2002","KG_1000USD","3",,0.372,
"MEX","GHG","GHG_GDP","2003","KG_1000USD","3",,0.37,
"MEX","GHG","GHG_GDP","2004","KG_1000USD","3",,0.363,
"MEX","GHG","GHG_GDP","2005","KG_1000USD","3",,0.366,
"MEX","GHG","GHG_GDP","2006","KG_1000USD","3",,0.365,
"MEX","GHG","GHG_GDP","2007","KG_1000USD","3",,0.374,
"MEX","GHG","GHG_GDP","2008","KG_1000USD","3",,0.396,
"MEX","GHG","GHG_GDP","2009","KG_1000USD","3",,0.405,
"MEX","GHG","GHG_GDP","2010","KG_1000USD","3",,0.384,
"MEX","GHG","GHG_GDP","2011","KG_1000USD","3",,0.377,
"MEX","GHG","GHG_GDP","2012","KG_1000USD","3",,0.36,
"MEX","GHG","GHG_GDP","2013","KG_1000USD","3",,0.36,
"MEX","GHG","GHG_GDP","2014","KG_1000USD","3",,0.352,
"MEX","GHG","GHG_GDP","2015","KG_1000USD","3",,0.347,
"NLD","GHG","GHG_GDP","1990","KG_1000USD","3",,0.468,
"NLD","GHG","GHG_GDP","1991","KG_1000USD","3",,0.473,
"NLD","GHG","GHG_GDP","1992","KG_1000USD","3",,0.466,
"NLD","GHG","GHG_GDP","1993","KG_1000USD","3",,0.462,
"NLD","GHG","GHG_GDP","1994","KG_1000USD","3",,0.45,
"NLD","GHG","GHG_GDP","1995","KG_1000USD","3",,0.437,
"NLD","GHG","GHG_GDP","1996","KG_1000USD","3",,0.443,
"NLD","GHG","GHG_GDP","1997","KG_1000USD","3",,0.41,
"NLD","GHG","GHG_GDP","1998","KG_1000USD","3",,0.392,
"NLD","GHG","GHG_GDP","1999","KG_1000USD","3",,0.352,
"NLD","GHG","GHG_GDP","2000","KG_1000USD","3",,0.335,
"NLD","GHG","GHG_GDP","2001","KG_1000USD","3",,0.329,
"NLD","GHG","GHG_GDP","2002","KG_1000USD","3",,0.325,
"NLD","GHG","GHG_GDP","2003","KG_1000USD","3",,0.326,
"NLD","GHG","GHG_GDP","2004","KG_1000USD","3",,0.321,
"NLD","GHG","GHG_GDP","2005","KG_1000USD","3",,0.307,
